"date","pressure","wind","temperature"
2016-12-23 05:00:00,1003.1,7,31.02
2016-12-23 05:10:00,1003,7,31.5
2016-12-23 05:20:00,1002.9,8,30.85
2016-12-23 05:30:00,1002.9,9,30.75
2016-12-23 05:40:00,1002.9,8,30.24
2016-12-23 05:50:00,1002.8,7,30.63
2016-12-23 06:00:00,1002.6,8,30.16
2016-12-23 06:10:00,1002.5,7,30.77
2016-12-23 06:20:00,1002.5,8,30.59
2016-12-23 06:30:00,1002.4,8,30.18
2016-12-23 06:40:00,1002.4,7,30.01
2016-12-23 06:50:00,1002.4,7,30.26
2016-12-23 07:00:00,1002.4,8,29.68
